wwtp,prevind,fit,feature,lag,params,lb,ub
comb,positive tests,orig-raw_data,Stickney,-10,2.3046524489596516,2.2285036529696836,2.3808012449496196
comb,positive tests,orig-raw_data,Calumet,-10,2.4986671944007766,2.4200893549537836,2.5772450338477695
comb,positive tests,orig-raw_data,OBrien,-10,2.412078344228356,2.3338617841177753,2.490294904338937
comb,positive tests,raw_data,raw_data,-10,0.44313961155506804,0.39316339031943914,0.49311583279069693
comb,positive tests,raw_data,Stickney,-10,0.4927140627129336,0.2370039712849853,0.7484241541408819
comb,positive tests,raw_data,Calumet,-10,0.27566798067397447,0.02168565092334812,0.5296503104246009
comb,positive tests,raw_data,OBrien,-10,0.34740848465581897,0.09477801264533586,0.600038956666302
comb,test positivity rate,orig-raw_data,Stickney,-10,6.514204342279443,6.426939736161214,6.601468948397673
comb,test positivity rate,orig-raw_data,Calumet,-10,6.36861396913908,6.278565740275859,6.458662198002301
comb,test positivity rate,orig-raw_data,OBrien,-10,6.504979122875607,6.415344911050749,6.594613334700465
comb,test positivity rate,raw_data,raw_data,-10,0.2920329006317992,0.24543750487065064,0.3386282963929478
comb,test positivity rate,raw_data,Stickney,-10,-2.9577591430274497,-3.196170783916185,-2.7193475021387146
comb,test positivity rate,raw_data,Calumet,-10,-2.8414497690460956,-3.0782505290569793,-2.604649009035212
comb,test positivity rate,raw_data,OBrien,-10,-2.9966924382265074,-3.2322327918909854,-2.7611520845620294
comb,hospital admissions,orig-raw_data,Stickney,-10,3.597762170815978,3.5158137827093396,3.6797105589226167
comb,hospital admissions,orig-raw_data,Calumet,-10,3.6714325001845083,3.5868700694872238,3.755994930881793
comb,hospital admissions,orig-raw_data,OBrien,-10,3.7686135073446336,3.684439871491579,3.852787143197688
comb,hospital admissions,raw_data,raw_data,-10,0.2983953719884411,0.2620376445899077,0.33475309938697456
comb,hospital admissions,raw_data,Stickney,-10,-0.07327859906319709,-0.25930782591005186,0.11275062778365769
comb,hospital admissions,raw_data,Calumet,-10,-0.17596678044928216,-0.3607390597614778,0.008805498862913458
comb,hospital admissions,raw_data,OBrien,-10,-0.2918556515943411,-0.47564445368512,-0.10806684950356227
